,player,pl_acc,pl_pps,min_start,min_mid,min_end,shots_count,shots_made,shots_freq,shots_acc,group
11624,Thomas Bryant,52.9,110.0,15,14.5,15,2,2,1.7,100.0,WAS
11625,Rui Hachimura,57.0,117.0,15,14.5,15,5,4,4.3,80.0,WAS
11626,Isaiah Thomas,41.0,94.9,15,14.5,15,4,2,3.5,50.0,WAS
11627,Jordan McRae,43.0,93.0,15,14.5,15,9,6,7.8,66.7,WAS
11628,Ish Smith,46.7,102.6,15,14.5,15,18,7,15.7,38.9,WAS
11629,Davis Bertans,42.6,116.2,15,14.5,15,23,8,20.0,34.8,WAS
11630,Bradley Beal,46.1,103.9,15,14.5,15,0,0,0.0,0.0,WAS
11631,Admiral Schofield,57.1,150.0,16,15.5,16,4,4,4.1,100.0,WAS
11632,Garrison Mathews,50.0,144.4,16,15.5,16,1,0,1.0,0.0,WAS
11633,CJ Miles,35.0,85.0,16,15.5,16,5,2,5.1,40.0,WAS
11634,Gary Payton II,34.6,88.5,16,15.5,16,0,0,0.0,0.0,WAS
11635,Shabazz Napier,40.0,98.7,16,15.5,16,2,0,2.0,0.0,WAS
11636,Others,37.6,88.2,16,15.5,16,2,0,2.0,0.0,WAS
11637,Isaac Bonga,46.4,96.4,16,15.5,16,3,1,3.1,33.3,WAS
11638,Ian Mahinmi,58.1,120.9,16,15.5,16,1,1,1.0,100.0,WAS
11639,Moritz Wagner,50.0,108.9,16,15.5,16,11,5,11.2,45.5,WAS
11640,Troy Brown Jr.,54.7,120.8,16,15.5,16,5,5,5.1,100.0,WAS
11641,Thomas Bryant,52.9,110.0,16,15.5,16,9,6,9.2,66.7,WAS
11642,Rui Hachimura,57.0,117.0,16,15.5,16,3,3,3.1,100.0,WAS
11643,Isaiah Thomas,41.0,94.9,16,15.5,16,1,1,1.0,100.0,WAS
11644,Jordan McRae,43.0,93.0,16,15.5,16,10,4,10.2,40.0,WAS
11645,Ish Smith,46.7,102.6,16,15.5,16,14,6,14.3,42.9,WAS
11646,Davis Bertans,42.6,116.2,16,15.5,16,19,6,19.4,31.6,WAS
11647,Bradley Beal,46.1,103.9,16,15.5,16,6,3,6.1,50.0,WAS
11648,Admiral Schofield,57.1,150.0,17,16.5,17,1,0,0.9,0.0,WAS
11649,Garrison Mathews,50.0,144.4,17,16.5,17,0,0,0.0,0.0,WAS
11650,CJ Miles,35.0,85.0,17,16.5,17,1,0,0.9,0.0,WAS
11651,Gary Payton II,34.6,88.5,17,16.5,17,4,1,3.7,25.0,WAS
11652,Shabazz Napier,40.0,98.7,17,16.5,17,3,1,2.8,33.3,WAS
11653,Others,37.6,88.2,17,16.5,17,1,1,0.9,100.0,WAS
11654,Isaac Bonga,46.4,96.4,17,16.5,17,2,1,1.9,50.0,WAS
11655,Ian Mahinmi,58.1,120.9,17,16.5,17,1,0,0.9,0.0,WAS
11656,Moritz Wagner,50.0,108.9,17,16.5,17,6,5,5.6,83.3,WAS
11657,Troy Brown Jr.,54.7,120.8,17,16.5,17,7,5,6.5,71.4,WAS
11658,Thomas Bryant,52.9,110.0,17,16.5,17,3,1,2.8,33.3,WAS
11659,Rui Hachimura,57.0,117.0,17,16.5,17,7,3,6.5,42.9,WAS
11660,Isaiah Thomas,41.0,94.9,17,16.5,17,0,0,0.0,0.0,WAS
11661,Jordan McRae,43.0,93.0,17,16.5,17,10,6,9.3,60.0,WAS
11662,Ish Smith,46.7,102.6,17,16.5,17,15,7,13.9,46.7,WAS
11663,Davis Bertans,42.6,116.2,17,16.5,17,16,6,14.8,37.5,WAS
11664,Bradley Beal,46.1,103.9,17,16.5,17,28,11,25.9,39.3,WAS
11665,Admiral Schofield,57.1,150.0,18,17.5,18,0,0,0.0,0.0,WAS
11666,Garrison Mathews,50.0,144.4,18,17.5,18,1,0,0.9,0.0,WAS
11667,CJ Miles,35.0,85.0,18,17.5,18,0,0,0.0,0.0,WAS
11668,Gary Payton II,34.6,88.5,18,17.5,18,2,1,1.8,50.0,WAS
11669,Shabazz Napier,40.0,98.7,18,17.5,18,1,1,0.9,100.0,WAS
11670,Others,37.6,88.2,18,17.5,18,1,0,0.9,0.0,WAS
11671,Isaac Bonga,46.4,96.4,18,17.5,18,3,1,2.7,33.3,WAS
11672,Ian Mahinmi,58.1,120.9,18,17.5,18,5,4,4.5,80.0,WAS
11673,Moritz Wagner,50.0,108.9,18,17.5,18,1,0,0.9,0.0,WAS
11674,Troy Brown Jr.,54.7,120.8,18,17.5,18,8,4,7.3,50.0,WAS
11675,Thomas Bryant,52.9,110.0,18,17.5,18,11,6,10.0,54.5,WAS
11676,Rui Hachimura,57.0,117.0,18,17.5,18,10,4,9.1,40.0,WAS
11677,Isaiah Thomas,41.0,94.9,18,17.5,18,2,0,1.8,0.0,WAS
11678,Jordan McRae,43.0,93.0,18,17.5,18,7,2,6.4,28.6,WAS
11679,Ish Smith,46.7,102.6,18,17.5,18,15,10,13.6,66.7,WAS
11680,Davis Bertans,42.6,116.2,18,17.5,18,15,8,13.6,53.3,WAS
11681,Bradley Beal,46.1,103.9,18,17.5,18,28,18,25.5,64.3,WAS
11682,Admiral Schofield,57.1,150.0,19,18.5,19,0,0,0.0,0.0,WAS
11683,Garrison Mathews,50.0,144.4,19,18.5,19,2,2,1.9,100.0,WAS
11684,CJ Miles,35.0,85.0,19,18.5,19,0,0,0.0,0.0,WAS
11685,Gary Payton II,34.6,88.5,19,18.5,19,1,0,1.0,0.0,WAS
11686,Shabazz Napier,40.0,98.7,19,18.5,19,2,1,1.9,50.0,WAS
11687,Others,37.6,88.2,19,18.5,19,1,0,1.0,0.0,WAS
11688,Isaac Bonga,46.4,96.4,19,18.5,19,1,1,1.0,100.0,WAS
11689,Ian Mahinmi,58.1,120.9,19,18.5,19,3,2,2.9,66.7,WAS
11690,Moritz Wagner,50.0,108.9,19,18.5,19,2,1,1.9,50.0,WAS
11691,Troy Brown Jr.,54.7,120.8,19,18.5,19,9,5,8.6,55.6,WAS
11692,Thomas Bryant,52.9,110.0,19,18.5,19,9,4,8.6,44.4,WAS
11693,Rui Hachimura,57.0,117.0,19,18.5,19,7,2,6.7,28.6,WAS
11694,Isaiah Thomas,41.0,94.9,19,18.5,19,5,2,4.8,40.0,WAS
11695,Jordan McRae,43.0,93.0,19,18.5,19,9,4,8.6,44.4,WAS
11696,Ish Smith,46.7,102.6,19,18.5,19,10,5,9.5,50.0,WAS
11697,Davis Bertans,42.6,116.2,19,18.5,19,12,6,11.4,50.0,WAS
11698,Bradley Beal,46.1,103.9,19,18.5,19,32,17,30.5,53.1,WAS
11699,Admiral Schofield,57.1,150.0,20,19.5,20,1,0,0.9,0.0,WAS
11700,Garrison Mathews,50.0,144.4,20,19.5,20,2,2,1.8,100.0,WAS
11701,CJ Miles,35.0,85.0,20,19.5,20,0,0,0.0,0.0,WAS
11702,Gary Payton II,34.6,88.5,20,19.5,20,1,1,0.9,100.0,WAS
11703,Shabazz Napier,40.0,98.7,20,19.5,20,3,2,2.7,66.7,WAS
11704,Others,37.6,88.2,20,19.5,20,1,0,0.9,0.0,WAS
11705,Isaac Bonga,46.4,96.4,20,19.5,20,3,1,2.7,33.3,WAS
11706,Ian Mahinmi,58.1,120.9,20,19.5,20,4,3,3.6,75.0,WAS
11707,Moritz Wagner,50.0,108.9,20,19.5,20,0,0,0.0,0.0,WAS
11708,Troy Brown Jr.,54.7,120.8,20,19.5,20,6,4,5.4,66.7,WAS
11709,Thomas Bryant,52.9,110.0,20,19.5,20,10,3,9.0,30.0,WAS
11710,Rui Hachimura,57.0,117.0,20,19.5,20,13,6,11.7,46.2,WAS
11711,Isaiah Thomas,41.0,94.9,20,19.5,20,12,7,10.8,58.3,WAS
11712,Jordan McRae,43.0,93.0,20,19.5,20,5,1,4.5,20.0,WAS
11713,Ish Smith,46.7,102.6,20,19.5,20,15,7,13.5,46.7,WAS
11714,Davis Bertans,42.6,116.2,20,19.5,20,12,3,10.8,25.0,WAS
11715,Bradley Beal,46.1,103.9,20,19.5,20,23,8,20.7,34.8,WAS
11716,Admiral Schofield,57.1,150.0,21,20.5,21,0,0,0.0,0.0,WAS
11717,Garrison Mathews,50.0,144.4,21,20.5,21,1,0,1.0,0.0,WAS
11718,CJ Miles,35.0,85.0,21,20.5,21,0,0,0.0,0.0,WAS
11719,Gary Payton II,34.6,88.5,21,20.5,21,2,2,2.0,100.0,WAS
11720,Shabazz Napier,40.0,98.7,21,20.5,21,3,0,3.0,0.0,WAS
11721,Others,37.6,88.2,21,20.5,21,0,0,0.0,0.0,WAS
11722,Isaac Bonga,46.4,96.4,21,20.5,21,3,2,3.0,66.7,WAS
11723,Ian Mahinmi,58.1,120.9,21,20.5,21,8,4,8.1,50.0,WAS
11724,Moritz Wagner,50.0,108.9,21,20.5,21,1,1,1.0,100.0,WAS
11725,Troy Brown Jr.,54.7,120.8,21,20.5,21,5,3,5.1,60.0,WAS
11726,Thomas Bryant,52.9,110.0,21,20.5,21,7,5,7.1,71.4,WAS
11727,Rui Hachimura,57.0,117.0,21,20.5,21,10,5,10.1,50.0,WAS
11728,Isaiah Thomas,41.0,94.9,21,20.5,21,8,2,8.1,25.0,WAS
11729,Jordan McRae,43.0,93.0,21,20.5,21,4,1,4.0,25.0,WAS
11730,Ish Smith,46.7,102.6,21,20.5,21,9,5,9.1,55.6,WAS
11731,Davis Bertans,42.6,116.2,21,20.5,21,5,3,5.1,60.0,WAS
11732,Bradley Beal,46.1,103.9,21,20.5,21,33,12,33.3,36.4,WAS
11733,Admiral Schofield,57.1,150.0,22,21.5,22,0,0,0.0,0.0,WAS
11734,Garrison Mathews,50.0,144.4,22,21.5,22,1,1,1.0,100.0,WAS
11735,CJ Miles,35.0,85.0,22,21.5,22,0,0,0.0,0.0,WAS
11736,Gary Payton II,34.6,88.5,22,21.5,22,5,2,4.9,40.0,WAS
11737,Shabazz Napier,40.0,98.7,22,21.5,22,0,0,0.0,0.0,WAS
11738,Others,37.6,88.2,22,21.5,22,0,0,0.0,0.0,WAS
11739,Isaac Bonga,46.4,96.4,22,21.5,22,1,0,1.0,0.0,WAS
11740,Ian Mahinmi,58.1,120.9,22,21.5,22,5,4,4.9,80.0,WAS
11741,Moritz Wagner,50.0,108.9,22,21.5,22,0,0,0.0,0.0,WAS
11742,Troy Brown Jr.,54.7,120.8,22,21.5,22,6,4,5.8,66.7,WAS
11743,Thomas Bryant,52.9,110.0,22,21.5,22,7,2,6.8,28.6,WAS
11744,Rui Hachimura,57.0,117.0,22,21.5,22,15,10,14.6,66.7,WAS
11745,Isaiah Thomas,41.0,94.9,22,21.5,22,12,5,11.7,41.7,WAS
11746,Jordan McRae,43.0,93.0,22,21.5,22,5,0,4.9,0.0,WAS
11747,Ish Smith,46.7,102.6,22,21.5,22,7,0,6.8,0.0,WAS
11748,Davis Bertans,42.6,116.2,22,21.5,22,5,4,4.9,80.0,WAS
11749,Bradley Beal,46.1,103.9,22,21.5,22,34,17,33.0,50.0,WAS
11750,Admiral Schofield,57.1,150.0,23,22.5,23,0,0,0.0,0.0,WAS
11751,Garrison Mathews,50.0,144.4,23,22.5,23,0,0,0.0,0.0,WAS
11752,CJ Miles,35.0,85.0,23,22.5,23,0,0,0.0,0.0,WAS
11753,Gary Payton II,34.6,88.5,23,22.5,23,1,0,1.0,0.0,WAS
11754,Shabazz Napier,40.0,98.7,23,22.5,23,1,0,1.0,0.0,WAS
11755,Others,37.6,88.2,23,22.5,23,0,0,0.0,0.0,WAS
11756,Isaac Bonga,46.4,96.4,23,22.5,23,1,1,1.0,100.0,WAS
11757,Ian Mahinmi,58.1,120.9,23,22.5,23,8,2,8.2,25.0,WAS
11758,Moritz Wagner,50.0,108.9,23,22.5,23,4,0,4.1,0.0,WAS
11759,Troy Brown Jr.,54.7,120.8,23,22.5,23,6,2,6.2,33.3,WAS
11760,Thomas Bryant,52.9,110.0,23,22.5,23,5,4,5.2,80.0,WAS
11761,Rui Hachimura,57.0,117.0,23,22.5,23,12,6,12.4,50.0,WAS
11762,Isaiah Thomas,41.0,94.9,23,22.5,23,14,4,14.4,28.6,WAS
11763,Jordan McRae,43.0,93.0,23,22.5,23,3,2,3.1,66.7,WAS
11764,Ish Smith,46.7,102.6,23,22.5,23,11,6,11.3,54.5,WAS
11765,Davis Bertans,42.6,116.2,23,22.5,23,2,0,2.1,0.0,WAS
11766,Bradley Beal,46.1,103.9,23,22.5,23,29,11,29.9,37.9,WAS
11767,Admiral Schofield,57.1,150.0,24,23.5,24,1,1,0.8,100.0,WAS
11768,Garrison Mathews,50.0,144.4,24,23.5,24,1,1,0.8,100.0,WAS
11769,CJ Miles,35.0,85.0,24,23.5,24,0,0,0.0,0.0,WAS
11770,Gary Payton II,34.6,88.5,24,23.5,24,4,1,3.2,25.0,WAS
11771,Shabazz Napier,40.0,98.7,24,23.5,24,0,0,0.0,0.0,WAS
11772,Others,37.6,88.2,24,23.5,24,1,0,0.8,0.0,WAS
11773,Isaac Bonga,46.4,96.4,24,23.5,24,2,0,1.6,0.0,WAS
11774,Ian Mahinmi,58.1,120.9,24,23.5,24,6,3,4.8,50.0,WAS
11775,Moritz Wagner,50.0,108.9,24,23.5,24,2,1,1.6,50.0,WAS
11776,Troy Brown Jr.,54.7,120.8,24,23.5,24,6,3,4.8,50.0,WAS
11777,Thomas Bryant,52.9,110.0,24,23.5,24,3,1,2.4,33.3,WAS
11778,Rui Hachimura,57.0,117.0,24,23.5,24,13,10,10.5,76.9,WAS
11779,Isaiah Thomas,41.0,94.9,24,23.5,24,20,9,16.1,45.0,WAS
11780,Jordan McRae,43.0,93.0,24,23.5,24,3,1,2.4,33.3,WAS
11781,Ish Smith,46.7,102.6,24,23.5,24,15,9,12.1,60.0,WAS
11782,Davis Bertans,42.6,116.2,24,23.5,24,4,3,3.2,75.0,WAS
11783,Bradley Beal,46.1,103.9,24,23.5,24,43,21,34.7,48.8,WAS
11784,Admiral Schofield,25.0,75.0,25,24.5,25,1,1,1.1,100.0,WAS
11785,Garrison Mathews,46.2,130.8,25,24.5,25,0,0,0.0,0.0,WAS
11786,CJ Miles,50.0,125.0,25,24.5,25,0,0,0.0,0.0,WAS
11787,Gary Payton II,32.1,67.9,25,24.5,25,1,0,1.1,0.0,WAS
11788,Shabazz Napier,44.7,109.2,25,24.5,25,0,0,0.0,0.0,WAS
11789,Others,37.6,88.2,25,24.5,25,0,0,0.0,0.0,WAS
11790,Isaac Bonga,58.2,132.7,25,24.5,25,8,2,9.1,25.0,WAS
11791,Ian Mahinmi,48.4,96.8,25,24.5,25,8,5,9.1,62.5,WAS
11792,Moritz Wagner,41.2,85.3,25,24.5,25,0,0,0.0,0.0,WAS
11793,Troy Brown Jr.,48.0,110.2,25,24.5,25,2,1,2.3,50.0,WAS
11794,Thomas Bryant,57.7,121.1,25,24.5,25,3,2,3.4,66.7,WAS
11795,Rui Hachimura,47.0,98.3,25,24.5,25,17,11,19.3,64.7,WAS
11796,Isaiah Thomas,47.5,123.4,25,24.5,25,18,10,20.5,55.6,WAS
11797,Jordan McRae,32.0,74.0,25,24.5,25,2,1,2.3,50.0,WAS
11798,Ish Smith,33.6,73.1,25,24.5,25,7,2,8.0,28.6,WAS
11799,Davis Bertans,40.5,111.7,25,24.5,25,2,1,2.3,50.0,WAS
11800,Bradley Beal,45.1,103.7,25,24.5,25,19,8,21.6,42.1,WAS
11801,Admiral Schofield,25.0,75.0,26,25.5,26,1,0,1.1,0.0,WAS
11802,Garrison Mathews,46.2,130.8,26,25.5,26,0,0,0.0,0.0,WAS
11803,CJ Miles,50.0,125.0,26,25.5,26,0,0,0.0,0.0,WAS
11804,Gary Payton II,32.1,67.9,26,25.5,26,3,1,3.2,33.3,WAS
11805,Shabazz Napier,44.7,109.2,26,25.5,26,1,1,1.1,100.0,WAS
11806,Others,37.6,88.2,26,25.5,26,1,1,1.1,100.0,WAS
11807,Isaac Bonga,58.2,132.7,26,25.5,26,5,3,5.4,60.0,WAS
11808,Ian Mahinmi,48.4,96.8,26,25.5,26,7,2,7.5,28.6,WAS
11809,Moritz Wagner,41.2,85.3,26,25.5,26,1,0,1.1,0.0,WAS
11810,Troy Brown Jr.,48.0,110.2,26,25.5,26,3,1,3.2,33.3,WAS
11811,Thomas Bryant,57.7,121.1,26,25.5,26,9,4,9.7,44.4,WAS
11812,Rui Hachimura,47.0,98.3,26,25.5,26,14,5,15.1,35.7,WAS
11813,Isaiah Thomas,47.5,123.4,26,25.5,26,17,8,18.3,47.1,WAS
11814,Jordan McRae,32.0,74.0,26,25.5,26,1,0,1.1,0.0,WAS
11815,Ish Smith,33.6,73.1,26,25.5,26,10,6,10.8,60.0,WAS
11816,Davis Bertans,40.5,111.7,26,25.5,26,5,2,5.4,40.0,WAS
11817,Bradley Beal,45.1,103.7,26,25.5,26,15,5,16.1,33.3,WAS
11818,Admiral Schofield,25.0,75.0,27,26.5,27,0,0,0.0,0.0,WAS
11819,Garrison Mathews,46.2,130.8,27,26.5,27,0,0,0.0,0.0,WAS
11820,CJ Miles,50.0,125.0,27,26.5,27,0,0,0.0,0.0,WAS
11821,Gary Payton II,32.1,67.9,27,26.5,27,8,3,6.6,37.5,WAS
11822,Shabazz Napier,44.7,109.2,27,26.5,27,0,0,0.0,0.0,WAS
11823,Others,37.6,88.2,27,26.5,27,1,1,0.8,100.0,WAS
11824,Isaac Bonga,58.2,132.7,27,26.5,27,12,7,9.8,58.3,WAS
11825,Ian Mahinmi,48.4,96.8,27,26.5,27,8,5,6.6,62.5,WAS
11826,Moritz Wagner,41.2,85.3,27,26.5,27,0,0,0.0,0.0,WAS
11827,Troy Brown Jr.,48.0,110.2,27,26.5,27,5,2,4.1,40.0,WAS
11828,Thomas Bryant,57.7,121.1,27,26.5,27,7,4,5.7,57.1,WAS
11829,Rui Hachimura,47.0,98.3,27,26.5,27,17,5,13.9,29.4,WAS
11830,Isaiah Thomas,47.5,123.4,27,26.5,27,13,6,10.7,46.2,WAS
11831,Jordan McRae,32.0,74.0,27,26.5,27,4,2,3.3,50.0,WAS
11832,Ish Smith,33.6,73.1,27,26.5,27,9,1,7.4,11.1,WAS
11833,Davis Bertans,40.5,111.7,27,26.5,27,1,1,0.8,100.0,WAS
11834,Bradley Beal,45.1,103.7,27,26.5,27,37,15,30.3,40.5,WAS
11835,Admiral Schofield,25.0,75.0,28,27.5,28,0,0,0.0,0.0,WAS
11836,Garrison Mathews,46.2,130.8,28,27.5,28,0,0,0.0,0.0,WAS
11837,CJ Miles,50.0,125.0,28,27.5,28,0,0,0.0,0.0,WAS
11838,Gary Payton II,32.1,67.9,28,27.5,28,7,3,7.2,42.9,WAS
11839,Shabazz Napier,44.7,109.2,28,27.5,28,1,0,1.0,0.0,WAS
11840,Others,37.6,88.2,28,27.5,28,0,0,0.0,0.0,WAS
11841,Isaac Bonga,58.2,132.7,28,27.5,28,5,3,5.2,60.0,WAS
11842,Ian Mahinmi,48.4,96.8,28,27.5,28,10,5,10.3,50.0,WAS
11843,Moritz Wagner,41.2,85.3,28,27.5,28,1,1,1.0,100.0,WAS
11844,Troy Brown Jr.,48.0,110.2,28,27.5,28,3,1,3.1,33.3,WAS
11845,Thomas Bryant,57.7,121.1,28,27.5,28,9,3,9.3,33.3,WAS
11846,Rui Hachimura,47.0,98.3,28,27.5,28,9,7,9.3,77.8,WAS
11847,Isaiah Thomas,47.5,123.4,28,27.5,28,12,6,12.4,50.0,WAS
11848,Jordan McRae,32.0,74.0,28,27.5,28,1,0,1.0,0.0,WAS
11849,Ish Smith,33.6,73.1,28,27.5,28,9,1,9.3,11.1,WAS
11850,Davis Bertans,40.5,111.7,28,27.5,28,3,2,3.1,66.7,WAS
11851,Bradley Beal,45.1,103.7,28,27.5,28,27,14,27.8,51.9,WAS
11852,Admiral Schofield,25.0,75.0,29,28.5,29,0,0,0.0,0.0,WAS
11853,Garrison Mathews,46.2,130.8,29,28.5,29,0,0,0.0,0.0,WAS
11854,CJ Miles,50.0,125.0,29,28.5,29,0,0,0.0,0.0,WAS
11855,Gary Payton II,32.1,67.9,29,28.5,29,2,0,1.8,0.0,WAS
11856,Shabazz Napier,44.7,109.2,29,28.5,29,1,0,0.9,0.0,WAS
11857,Others,37.6,88.2,29,28.5,29,0,0,0.0,0.0,WAS
11858,Isaac Bonga,58.2,132.7,29,28.5,29,5,3,4.5,60.0,WAS
11859,Ian Mahinmi,48.4,96.8,29,28.5,29,7,2,6.3,28.6,WAS
11860,Moritz Wagner,41.2,85.3,29,28.5,29,0,0,0.0,0.0,WAS
11861,Troy Brown Jr.,48.0,110.2,29,28.5,29,9,3,8.1,33.3,WAS
11862,Thomas Bryant,57.7,121.1,29,28.5,29,7,3,6.3,42.9,WAS
11863,Rui Hachimura,47.0,98.3,29,28.5,29,18,6,16.2,33.3,WAS
11864,Isaiah Thomas,47.5,123.4,29,28.5,29,17,8,15.3,47.1,WAS
11865,Jordan McRae,32.0,74.0,29,28.5,29,3,0,2.7,0.0,WAS
11866,Ish Smith,33.6,73.1,29,28.5,29,9,5,8.1,55.6,WAS
11867,Davis Bertans,40.5,111.7,29,28.5,29,6,0,5.4,0.0,WAS
11868,Bradley Beal,45.1,103.7,29,28.5,29,27,13,24.3,48.1,WAS
11869,Admiral Schofield,25.0,75.0,30,29.5,30,0,0,0.0,0.0,WAS
11870,Garrison Mathews,46.2,130.8,30,29.5,30,0,0,0.0,0.0,WAS
11871,CJ Miles,50.0,125.0,30,29.5,30,0,0,0.0,0.0,WAS
11872,Gary Payton II,32.1,67.9,30,29.5,30,2,0,1.8,0.0,WAS
11873,Shabazz Napier,44.7,109.2,30,29.5,30,0,0,0.0,0.0,WAS
11874,Others,37.6,88.2,30,29.5,30,1,0,0.9,0.0,WAS
11875,Isaac Bonga,58.2,132.7,30,29.5,30,3,3,2.7,100.0,WAS
11876,Ian Mahinmi,48.4,96.8,30,29.5,30,13,5,11.5,38.5,WAS
11877,Moritz Wagner,41.2,85.3,30,29.5,30,1,0,0.9,0.0,WAS
11878,Troy Brown Jr.,48.0,110.2,30,29.5,30,9,3,8.0,33.3,WAS
11879,Thomas Bryant,57.7,121.1,30,29.5,30,10,7,8.8,70.0,WAS
11880,Rui Hachimura,47.0,98.3,30,29.5,30,13,6,11.5,46.2,WAS
11881,Isaiah Thomas,47.5,123.4,30,29.5,30,13,6,11.5,46.2,WAS
11882,Jordan McRae,32.0,74.0,30,29.5,30,1,0,0.9,0.0,WAS
11883,Ish Smith,33.6,73.1,30,29.5,30,10,1,8.8,10.0,WAS
11884,Davis Bertans,40.5,111.7,30,29.5,30,8,3,7.1,37.5,WAS
11885,Bradley Beal,45.1,103.7,30,29.5,30,29,11,25.7,37.9,WAS
11886,Admiral Schofield,25.0,75.0,31,30.5,31,0,0,0.0,0.0,WAS
11887,Garrison Mathews,46.2,130.8,31,30.5,31,1,1,1.0,100.0,WAS
11888,CJ Miles,50.0,125.0,31,30.5,31,0,0,0.0,0.0,WAS
11889,Gary Payton II,32.1,67.9,31,30.5,31,0,0,0.0,0.0,WAS
11890,Shabazz Napier,44.7,109.2,31,30.5,31,0,0,0.0,0.0,WAS
11891,Others,37.6,88.2,31,30.5,31,1,0,1.0,0.0,WAS
11892,Isaac Bonga,58.2,132.7,31,30.5,31,9,5,8.7,55.6,WAS
11893,Ian Mahinmi,48.4,96.8,31,30.5,31,1,0,1.0,0.0,WAS
11894,Moritz Wagner,41.2,85.3,31,30.5,31,4,0,3.8,0.0,WAS
11895,Troy Brown Jr.,48.0,110.2,31,30.5,31,5,4,4.8,80.0,WAS
11896,Thomas Bryant,57.7,121.1,31,30.5,31,6,4,5.8,66.7,WAS
11897,Rui Hachimura,47.0,98.3,31,30.5,31,9,6,8.7,66.7,WAS
11898,Isaiah Thomas,47.5,123.4,31,30.5,31,12,6,11.5,50.0,WAS
11899,Jordan McRae,32.0,74.0,31,30.5,31,3,1,2.9,33.3,WAS
11900,Ish Smith,33.6,73.1,31,30.5,31,9,4,8.7,44.4,WAS
11901,Davis Bertans,40.5,111.7,31,30.5,31,7,1,6.7,14.3,WAS
11902,Bradley Beal,45.1,103.7,31,30.5,31,34,20,32.7,58.8,WAS
11903,Admiral Schofield,25.0,75.0,32,31.5,32,2,0,1.8,0.0,WAS
11904,Garrison Mathews,46.2,130.8,32,31.5,32,2,0,1.8,0.0,WAS
11905,CJ Miles,50.0,125.0,32,31.5,32,1,1,0.9,100.0,WAS
11906,Gary Payton II,32.1,67.9,32,31.5,32,1,1,0.9,100.0,WAS
11907,Shabazz Napier,44.7,109.2,32,31.5,32,0,0,0.0,0.0,WAS
11908,Others,37.6,88.2,32,31.5,32,1,1,0.9,100.0,WAS
11909,Isaac Bonga,58.2,132.7,32,31.5,32,2,2,1.8,100.0,WAS
11910,Ian Mahinmi,48.4,96.8,32,31.5,32,2,2,1.8,100.0,WAS
11911,Moritz Wagner,41.2,85.3,32,31.5,32,3,2,2.8,66.7,WAS
11912,Troy Brown Jr.,48.0,110.2,32,31.5,32,12,7,11.0,58.3,WAS
11913,Thomas Bryant,57.7,121.1,32,31.5,32,7,4,6.4,57.1,WAS
11914,Rui Hachimura,47.0,98.3,32,31.5,32,5,1,4.6,20.0,WAS
11915,Isaiah Thomas,47.5,123.4,32,31.5,32,15,10,13.8,66.7,WAS
11916,Jordan McRae,32.0,74.0,32,31.5,32,6,0,5.5,0.0,WAS
11917,Ish Smith,33.6,73.1,32,31.5,32,9,4,8.3,44.4,WAS
11918,Davis Bertans,40.5,111.7,32,31.5,32,15,7,13.8,46.7,WAS
11919,Bradley Beal,45.1,103.7,32,31.5,32,23,10,21.1,43.5,WAS
11920,Admiral Schofield,25.0,75.0,33,32.5,33,1,1,0.9,100.0,WAS
11921,Garrison Mathews,46.2,130.8,33,32.5,33,1,0,0.9,0.0,WAS
11922,CJ Miles,50.0,125.0,33,32.5,33,0,0,0.0,0.0,WAS
11923,Gary Payton II,32.1,67.9,33,32.5,33,1,0,0.9,0.0,WAS
11924,Shabazz Napier,44.7,109.2,33,32.5,33,1,0,0.9,0.0,WAS
11925,Others,37.6,88.2,33,32.5,33,3,0,2.7,0.0,WAS
11926,Isaac Bonga,58.2,132.7,33,32.5,33,2,1,1.8,50.0,WAS
11927,Ian Mahinmi,48.4,96.8,33,32.5,33,3,2,2.7,66.7,WAS
11928,Moritz Wagner,41.2,85.3,33,32.5,33,9,5,8.0,55.6,WAS
11929,Troy Brown Jr.,48.0,110.2,33,32.5,33,7,4,6.2,57.1,WAS
11930,Thomas Bryant,57.7,121.1,33,32.5,33,3,2,2.7,66.7,WAS
11931,Rui Hachimura,47.0,98.3,33,32.5,33,7,5,6.2,71.4,WAS
11932,Isaiah Thomas,47.5,123.4,33,32.5,33,10,2,8.9,20.0,WAS
11933,Jordan McRae,32.0,74.0,33,32.5,33,5,1,4.5,20.0,WAS
11934,Ish Smith,33.6,73.1,33,32.5,33,6,3,5.4,50.0,WAS
11935,Davis Bertans,40.5,111.7,33,32.5,33,15,8,13.4,53.3,WAS
11936,Bradley Beal,45.1,103.7,33,32.5,33,34,13,30.4,38.2,WAS
11937,Admiral Schofield,25.0,75.0,34,33.5,34,2,0,2.1,0.0,WAS
11938,Garrison Mathews,46.2,130.8,34,33.5,34,2,1,2.1,50.0,WAS
11939,CJ Miles,50.0,125.0,34,33.5,34,2,0,2.1,0.0,WAS
11940,Gary Payton II,32.1,67.9,34,33.5,34,1,0,1.0,0.0,WAS
11941,Shabazz Napier,44.7,109.2,34,33.5,34,3,3,3.1,100.0,WAS
11942,Others,37.6,88.2,34,33.5,34,4,2,4.1,50.0,WAS
11943,Isaac Bonga,58.2,132.7,34,33.5,34,2,2,2.1,100.0,WAS
11944,Ian Mahinmi,48.4,96.8,34,33.5,34,2,2,2.1,100.0,WAS
